,url
8086,https://www.sozcu.com.tr/spor/futbol/galatasarayin-istedigi-hakim-ziyech-hakkinda-sok-iddia-7775585/
8087,https://www.sozcu.com.tr/2023/gundem/kilicdaroglundan-akbelen-tepkisi-korkunc-bir-baski-7772551/
8088,https://www.sozcu.com.tr/2023/gundem/istanbul-barajlarindaki-doluluk-orani-alarm-veriyor-7803356/
8089,https://www.sozcu.com.tr/spor/futbol/altayda-teknik-direktor-tuna-uzumcu-ile-yollar-ayrildi-7805377/
8090,https://www.sozcu.com.tr/2023/gundem/ebrar-sitesi-1400-kisiye-mezar-olmustu-gozyaslari-icinde-isyan-ettiler-7811568/
8091,https://www.sozcu.com.tr/2023/yazarlar/yekta-gungor-ozden/gunler-geciyor-3-7808369/
8092,https://www.sozcu.com.tr/2023/gundem/turk-bayrakli-surat-teknesi-bodrum-aciklarinda-ates-acilarak-durduruldu-2-turk-tutuklandi-7797917/
8093,https://www.sozcu.com.tr/2023/gundem/su-dunyada-islamin-haram-kildigi-tek-sey-kadinin-saci-midir-kardesim-7784509/
8094,https://www.sozcu.com.tr/2023/gundem/45-kisi-can-vermisti-zemin-etudu-yapilmamis-7812960/
8095,https://www.sozcu.com.tr/2023/gundem/yalova-belediyesindeki-davada-savci-mutalaasini-acikladi-7812500/
8096,https://www.sozcu.com.tr/2023/gundem/hukumetin-yaptigi-memur-emekli-zammina-cumhur-ittifaki-ortagi-da-tepki-gosterdi-7789459/
8097,https://www.sozcu.com.tr/spor/basketbol/cagdas-bodrum-spor-maclarini-kendi-salonunda-oynamak-istiyor-7782996/
8098,https://www.sozcu.com.tr/2023/ekonomi/katar-ortakli-bmcye-yeni-statu-7781772/
8099,https://www.sozcu.com.tr/2023/gunun-icinden/zehir-tacirlerine-darbe-41-kisi-tutuklandi-7774412/
8100,https://www.sozcu.com.tr/spor/diger-sporlar/filenin-sultanlari-avrupa-sampiyonasinda-belcikayi-devirip-ceyrek-finale-yukseldi-7785163/
8101,https://www.sozcu.com.tr/2023/gundem/istanbul-valiliginden-kuduz-iddialarina-yanit-7809232/
8102,https://www.sozcu.com.tr/2023/dunya/lgbt-grubu-uyesiydi-halka-acik-alandaki-faaliyeti-sebebiyle-tutuklandi-7802237/
8103,https://www.sozcu.com.tr/2023/ekonomi/cinin-iphone-yasagi-tedarikci-cinli-sirketleri-de-vurabilir-7797646/
8104,https://www.sozcu.com.tr/2023/gundem/kahramanmarasta-korkutan-deprem-son-depremler-11-7779179/
8105,https://www.sozcu.com.tr/2023/gundem/erdogandan-buyuk-taarruz-paylasimi-7784353/
8106,https://www.sozcu.com.tr/2023/dunya/wagner-isyani-sonrasi-kayiplara-karismisti-putin-unlu-komutani-gorevden-aldi-7780794/
8107,https://www.sozcu.com.tr/spor/dunyadan-spor/bayern-munih-bochuma-gol-yagdirdi-7810779/
8108,https://www.sozcu.com.tr/2023/gunun-icinden/internetten-alisverise-sahte-altin-karisti-7793647/
8109,https://www.sozcu.com.tr/2023/ekonomi/birlesik-krallikta-imalat-sanayi-aktivitesi-salgindan-bu-yana-en-dusuk-seviyede-7789981/
8110,https://www.sozcu.com.tr/2023/gunun-icinden/arac-alev-aldi-digerlerine-sicradi-kullanilamaz-hale-geldiler-7805893/
8111,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/tarimin-selasini-duyuyor-musunuz-7806424/
8112,https://www.sozcu.com.tr/2023/gundem/istanbulda-sel-felaketi-araclar-boyle-suruklendi-7794327/
8113,https://www.sozcu.com.tr/2023/gundem/son-dakika-eskisehirde-zincirleme-kaza-14-yarali-7780268/
8114,https://www.sozcu.com.tr/spor/dunyadan-spor/fenerbahcenin-konferans-ligi-rakibi-twente-zwolleyi-3-1-yendi-7778341/
8115,https://www.sozcu.com.tr/2023/gundem/araclariyla-bunu-yaptilar-146-bin-lira-ceza-yediler-7808203/
8116,https://www.sozcu.com.tr/2023/ekonomi/turkiyenin-abye-ihracatinda-yeni-donem-7799192/
8117,https://www.sozcu.com.tr/2023/gundem/memur-ve-memur-emeklisine-zamda-anlasma-yok-7780647/
8118,https://www.sozcu.com.tr/2023/gundem/erdogan-sisi-gorusmesi-sonrasi-misirdan-aciklama-7798587/
8119,https://www.sozcu.com.tr/2023/ekonomi/hazine-alacaklari-temmuz-sonu-itibariyla-257-milyar-lira-oldu-7779355/
8120,https://www.sozcu.com.tr/2023/egitim/dgs-ek-tercih-ne-zaman-7806915/
8121,https://www.sozcu.com.tr/2023/gunun-icinden/mert-mereyin-cinayet-suphelisi-ankarada-yakalandi-7797492/
8122,https://www.sozcu.com.tr/2023/saglik/meme-kanseri-anne-suphelenilmesi-gereken-3-semptomu-acikladi-7772211/
8123,https://www.sozcu.com.tr/2023/gundem/zehra-catal-davasi-basladi-cinayeti-anlatti-7782288/
8124,https://www.sozcu.com.tr/2023/gundem/katili-gordum-demisti-cinayetten-25-yil-ceza-aldi-7806901/
8125,https://www.sozcu.com.tr/spor/diger-sporlar/bogazici-kitalararasi-yuzme-yarisi-gerceklestirildi-7778209/
8126,https://www.sozcu.com.tr/2023/yazarlar/ugur-dundar/yazliklarindan-donerken-kedi-ve-kopeklerini-terk-edenlere-7801861/
8127,https://www.sozcu.com.tr/2023/gundem/evindeki-esyayi-pencereden-sokaga-atan-kisi-gozaltina-alindi-7770977/
8128,https://www.sozcu.com.tr/2023/gundem/son-dakika-mahkeme-ile-savcilik-birbirine-dustu-galeria-davasi-ortada-kaldi-7781876/
8129,https://www.sozcu.com.tr/2023/gundem/16-kisinin-oldugu-felaket-unutuldu-dere-yatagina-ev-yapiliyor-7792595/
8130,https://www.sozcu.com.tr/2023/saglik/eris-varyanti-turkiyede-goruldu-mehmet-ceyhandan-uyari-geldi-7803624/
8131,https://www.sozcu.com.tr/2023/dunya/kerkuk-karisti-olu-sayisi-artiyor-7791826/
8132,https://www.sozcu.com.tr/2023/dunya/biden-trump-anketinde-carpici-sonuclar-cikti-7812543/
8133,https://www.sozcu.com.tr/2023/gunun-icinden/insaatin-10-katindan-yere-cakildi-7814335/
8134,https://www.sozcu.com.tr/2023/ekonomi/miras-kalan-toprak-2-yil-ekilmiyorsa-kiralanacak-7813265/
8135,https://www.sozcu.com.tr/2023/gundem/arkadasini-oldurup-parcalara-ayirmakla-yargilaniyor-mahkemede-ilginc-savunma-7806783/
8136,https://www.sozcu.com.tr/2023/ekonomi/ecb-bas-ekonomistinden-enflasyon-ve-faiz-aciklamasi-7810306/
8137,https://www.sozcu.com.tr/spor/diger-sporlar/a-milli-erkek-voleybol-takimi-son-16-turuna-yukseldi-7794134/
8138,https://www.sozcu.com.tr/2023/dunya/ukrayna-topraklarinin-yalnizca-yuzde-02si-el-degistirdi-7816745/
8139,https://www.sozcu.com.tr/spor/futbol/patrick-kluivert-buraya-iyi-bir-sonuc-almaya-geldik-7781587/
8140,https://www.sozcu.com.tr/2023/ekonomi/abnin-2023-buyume-beklentisi-dustu-euro-bolgesi-yavasliyor-7799346/
8141,https://www.sozcu.com.tr/2023/gundem/ataturk-havalimani-millet-bahcesine-vatandas-girisleri-yasaklandi-7776187/
8142,https://www.sozcu.com.tr/spor/diger-sporlar/bogazici-kitalararasi-yuzme-yarisi-pazar-gunu-yapilacak-7776434/
8143,https://www.sozcu.com.tr/2023/dunya/sunnet-dugununde-dagitilan-yemek-60-kisiyi-hastanelik-etti-7771922/
8144,https://www.sozcu.com.tr/2023/gundem/enflasyondan-insan-saci-da-nasibini-aldi-7789781/
8145,https://www.sozcu.com.tr/2023/gundem/sanliurfada-kuduz-hastasi-hastaneden-kacti-7776850/
8146,https://www.sozcu.com.tr/2023/ekonomi/enflasyon-rakamlari-aciklandi-41-7792308/
8147,https://www.sozcu.com.tr/2023/gunun-icinden/dolandiricilarin-yeni-hedefi-hayvan-sahipleri-7776576/
8148,https://www.sozcu.com.tr/2023/gundem/merve-pisi-pisine-olmustu-detaylar-ortaya-cikti-7782907/
8149,https://www.sozcu.com.tr/spor/futbol/stefan-kuntztan-ayrilik-sonrasi-ilk-aciklama-en-buyuk-hayallerimden-biriydi-7808674/
8150,https://www.sozcu.com.tr/2023/gundem/chpli-sezgin-tanrikulu-hakkindaki-fezleke-adalet-bakanligina-gonderildi-7802802/
8151,https://www.sozcu.com.tr/2023/dunya/siddetin-tirmandigi-etiyopyada-ohal-karari-7773402/
8152,https://www.sozcu.com.tr/2023/yazarlar/yucel-ari/vay-bize-7784297/
8153,https://www.sozcu.com.tr/2023/gundem/bagcilarda-bir-polis-kacan-supheliyi-ayagindan-vurdu-7797892/
8154,https://www.sozcu.com.tr/2023/gundem/denizlide-katliam-gibi-kaza-6-kisi-oldu-43-yarali-7790598/
8155,https://www.sozcu.com.tr/2023/ekonomi/cin-devlet-kurumlarinda-iphone-kullanimini-yasakladi-7794623/
8156,https://www.sozcu.com.tr/2023/gundem/cok-daha-kotu-gunler-ve-katmerli-zamlar-gelecek-7791363/
8157,https://www.sozcu.com.tr/spor/futbol/genclerbirligi-bodrumspor-karsisinda-tek-golle-guldu-7784380/
8158,https://www.sozcu.com.tr/2023/gunun-icinden/izmitte-bahcede-oturan-kadin-tabanca-ile-bacagindan-vuruldu-7793099/
8159,https://www.sozcu.com.tr/2023/dunya/avrupayi-sel-ve-firtina-vurdu-7783484/
8160,https://www.sozcu.com.tr/spor/futbol/giresunspor-deplasmanda-corum-fkyi-maglup-etti-7776999/
8161,https://www.sozcu.com.tr/2023/gundem/yavru-kopegi-demir-cubukla-dove-dove-oldurdu-7776368/
8162,https://www.sozcu.com.tr/2023/gundem/kiliste-ceyiz-toreninde-havaya-ates-acildi-4-yarali-7804614/
8163,https://www.sozcu.com.tr/2023/gundem/dugun-yolundaki-kazada-olu-sayisi-7ye-cikti-7791816/
8164,https://www.sozcu.com.tr/2023/dunya/finlandiyada-kriz-cikaran-kareler-basbakanin-koltuguna-oturacak-siyasetciden-skandal-pozlar-7793198/
8165,https://www.sozcu.com.tr/2023/gundem/meclis-baskanindan-can-atalay-aciklamasi-7812304/
8166,https://www.sozcu.com.tr/2023/ekonomi/memur-senden-memur-zammina-iliskin-aciklama-kabul-etmiyoruz-7789184/
8167,https://www.sozcu.com.tr/2023/gundem/bogulma-tehlikesi-geciren-uc-cocuktan-biri-oldu-7774785/
8168,https://www.sozcu.com.tr/2023/saglik/kadinin-beyninden-cikarildi-tip-dunyasini-soke-eden-olay-7786230/
8169,https://www.sozcu.com.tr/2023/gunun-icinden/firari-feto-hukumlusu-komiser-operasyonla-yakalandi-7808519/
8170,https://www.sozcu.com.tr/2023/dunya/gabonda-darbeciler-eski-lideri-serbest-birakti-7795432/
8171,https://www.sozcu.com.tr/2023/dunya/biden-zelenskiyi-beyaz-sarayda-agirlayacak-7803961/
8172,https://www.sozcu.com.tr/2023/ekonomi/toplu-sozlesme-memur-zammi-ne-zaman-belli-olacak-hukumet-ikinci-teklifi-yapiyor-7774879/
8173,https://www.sozcu.com.tr/2023/saglik/seker-tuketimi-coronadan-daha-fazla-can-aliyor-7807991/
8174,https://www.sozcu.com.tr/spor/futbol/japonya-turkiye-hazirlik-maci-moriyasu-rotasyona-gidecek-7799511/
8175,https://www.sozcu.com.tr/2023/gunun-icinden/elini-yikamak-isterken-kanala-dusup-oldu-7789107/
8176,https://www.sozcu.com.tr/2023/dunya/gabonda-darbenin-arkasindaki-isim-konustu-7788186/
8177,https://www.sozcu.com.tr/2023/gundem/6-katli-bina-yikim-sirasinda-is-makinesinin-uzerine-coktu-7800930/
8178,https://www.sozcu.com.tr/2023/gundem/istanbulda-dilendirilen-cocuklara-yonelik-denetim-7771800/
8179,https://www.sozcu.com.tr/2023/egitim/veliler-buyuk-sikintida-yuzde-654-artti-7800444/
8180,https://www.sozcu.com.tr/2023/gundem/bagis-mi-yoksa-harac-mi-taksiciler-akpli-belediyeyi-mahkemeye-verdi-7814819/
8181,https://www.sozcu.com.tr/spor/futbol/hakan-calhanoglu-atti-inter-farkli-kazandi-7792070/
8182,https://www.sozcu.com.tr/2023/yazarlar/emin-colasan/su-bizim-sulun-osman-7777014/
8183,https://www.sozcu.com.tr/2023/gundem/cinin-kurulus-yil-donumu-kutlandi-7813976/
8184,https://www.sozcu.com.tr/spor/futbol/besiktasta-cenk-ve-necip-kizaga-7816669/
8185,https://www.sozcu.com.tr/2023/saglik/eris-varyantinin-digerlerinden-farki-nedir-7806487/
8186,https://www.sozcu.com.tr/2023/yazarlar/mehmet-serbes/festivaller-ayi-7798209/
8187,https://www.sozcu.com.tr/2023/ekonomi/memur-sen-cumhurbaskaninin-vaadi-hayat-bulmadi-7791697/
8188,https://www.sozcu.com.tr/spor/dunyadan-spor/joao-palhinhanin-bayern-munih-transferi-son-dakika-gerceklesmedi-7790943/
8189,https://www.sozcu.com.tr/2023/ekonomi/birlesik-metal-is-toplu-is-sozlesmesindeki-taleplerini-acikladi-7786323/
8190,https://www.sozcu.com.tr/2023/dunya/sicilyada-buyuk-yangin-kirmizi-alarm-verildi-7810862/
8191,https://www.sozcu.com.tr/2023/gunun-icinden/kafede-otururken-sirtindan-boyle-vuruldu-7816800/
8192,https://www.sozcu.com.tr/2023/gundem/chpli-baskan-aritma-tesisine-karsi-cikanlara-isyan-etti-bir-avuc-cikarciya-boyun-egmeyecegim-7807674/
8193,https://www.sozcu.com.tr/2023/dunya/putini-zora-sokacak-hamle-ustunluk-ukraynaya-gecebilir-7786143/
8194,https://www.sozcu.com.tr/2023/yazarlar/vahe-kilicarslan/cop-adam-2nci-sezonuna-basladi-7803972/
8195,https://www.sozcu.com.tr/2023/dunya/abd-sinirinda-dram-7804092/
8196,https://www.sozcu.com.tr/2023/ekonomi/ovpde-kur-ve-enflasyon-celiskisi-kur-tirmanirken-enflasyon-nasil-dusecek-7794987/
8197,https://www.sozcu.com.tr/2023/gunun-icinden/istanbul-maltepede-bir-avmde-yangin-7816620/
8198,https://www.sozcu.com.tr/2023/gundem/depremde-bacagini-kaybetti-6-ay-sonra-ilk-adimini-atti-7783499/
8199,https://www.sozcu.com.tr/spor/futbol/trabzonspor-besiktas-macinin-hakemi-belli-oldu-7801420/
8200,https://www.sozcu.com.tr/spor/dunyadan-spor/manchester-city-ilk-maglubiyetini-aldi-7817112/
8201,https://www.sozcu.com.tr/2023/dunya/afrikada-darbeler-donemi-7787654/
8202,https://www.sozcu.com.tr/2023/gundem/yuzlerini-tisortlerle-gizleyip-unicefin-bagisladigi-bilgisayarlari-caldilar-7811025/
8203,https://www.sozcu.com.tr/spor/futbol/fred-cok-transfer-teklifi-vardi-fenerbahceyi-sectim-7778061/
8204,https://www.sozcu.com.tr/2023/gundem/gezi-tutuklulari-icin-baslatilan-adalet-nobeti-500-gununde-7796290/
8205,https://www.sozcu.com.tr/2023/yazarlar/emin-colasan/gundem-degistirmenin-ustalari-7806423/
8206,https://www.sozcu.com.tr/2023/dunya/genc-basbakan-bosanma-sonrasinda-festivallerde-boy-gosterdi-7775626/
8207,https://www.sozcu.com.tr/spor/futbol/super-ligde-3-hafta-erteleme-maclarinin-hakemleri-belli-oldu-7812451/
8208,https://www.sozcu.com.tr/2023/gundem/trakyada-sicak-hava-bunaltti-o-ilde-sicaklik-38-derece-olculdu-7779054/
8209,https://www.sozcu.com.tr/2023/gundem/istanbulda-polisi-peslerine-takip-catistilar-her-yerde-araniyorlar-7780761/
8210,https://www.sozcu.com.tr/2023/dunya/birlesmis-milletlerden-suriye-cagrisi-2-7781429/
8211,https://www.sozcu.com.tr/2023/ekonomi/yoksulluk-siniri-41-bin-tlyi-asti-7804214/
8212,https://www.sozcu.com.tr/2023/dunya/trump-georgiaya-gidip-teslim-olacagim-7779717/
8213,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/kur-korumalidan-kurtulma-cabalari-7778442/
8214,https://www.sozcu.com.tr/2023/ekonomi/turkiyede-yaklasik-83-milyon-konutun-deprem-sigortasi-bulunmuyor-7775398/
8215,https://www.sozcu.com.tr/spor/futbol/eker-olympos-regatta-yelken-yarisi-start-aldi-7777291/
8216,https://www.sozcu.com.tr/2023/dunya/kopru-coktu-cok-sayida-isci-oldu-7780934/
8217,https://www.sozcu.com.tr/2023/gundem/yeniden-refah-partisinden-yerel-secim-karari-7796931/
8218,https://www.sozcu.com.tr/2023/gundem/sahte-mitciler-adam-kacirip-fidye-istedi-7815863/
8219,https://www.sozcu.com.tr/2023/gundem/ektigi-kenevirleri-hasat-ederken-yakalandi-7814191/
8220,https://www.sozcu.com.tr/2023/ekonomi/bugday-uretimi-215-milyon-tona-ulasti-7797859/
8221,https://www.sozcu.com.tr/2023/gundem/canakkalede-orman-yangini-19-7798757/
8222,https://www.sozcu.com.tr/2023/gunun-icinden/agaca-carpan-otomobildeki-2-kisi-hayatini-kaybetti-7778645/
8223,https://www.sozcu.com.tr/spor/basketbol/2023-24-ing-kadinlar-basketbol-super-ligi-hatayin-donusu-8-sehirden-15-takim-7799247/
8224,https://www.sozcu.com.tr/spor/diger-sporlar/melissa-vargas-filenin-sultanlarina-avrupa-ve-milletler-ligi-sampiyonlugunu-getirdi-7792549/
8225,https://www.sozcu.com.tr/spor/futbol/atletico-madrid-rayo-vallecanoyu-7-0la-devirdi-7786390/
8226,https://www.sozcu.com.tr/2023/ekonomi/modada-dev-birlesme-7770525/
8227,https://www.sozcu.com.tr/spor/dunyadan-spor/barcelona-villarreali-nefes-kesen-macta-4-3-maglup-etti-7785185/
8228,https://www.sozcu.com.tr/2023/ekonomi/deutsche-bank-ceosu-almanya-avrupanin-hasta-adami-olabilir-7807966/
8229,https://www.sozcu.com.tr/2023/gunun-icinden/telefon-dolandiricisina-evdeki-euro-ve-altinlari-elleriyle-teslim-etti-7790779/
8230,https://www.sozcu.com.tr/2023/gundem/2-kadin-daha-katledildi-cinayette-kan-donduran-detay-7793108/
8231,https://www.sozcu.com.tr/2023/ekonomi/caykurdan-caya-uc-ayda-ucuncu-zam-7773467/
8232,https://www.sozcu.com.tr/2023/gundem/kirklarelinde-supheli-olum-erkek-arkadasinin-evinde-olu-bulundu-7793819/
8233,https://www.sozcu.com.tr/spor/diger-sporlar/milli-tenisci-cagla-buyukakcay-bulgaristanda-finale-yukseldi-7810548/
8234,https://www.sozcu.com.tr/2023/dunya/libyada-64-kisinin-daha-cesedine-ulasildi-7816582/
8235,https://www.sozcu.com.tr/2023/gundem/karisini-evde-baska-bir-erkekle-yakaladi-dehseti-yasatti-7785341/
8236,https://www.sozcu.com.tr/spor/futbol/uefa-avrupa-konferans-liginde-play-off-heyecani-7779791/
8237,https://www.sozcu.com.tr/2023/gundem/yunan-askerlerinden-utandiran-hareket-once-soydular-sonra-dovduler-7800408/
8238,https://www.sozcu.com.tr/2023/ekonomi/euro-bolgesinde-uretici-fiyatlari-temmuzda-dustu-7793581/
8239,https://www.sozcu.com.tr/2023/gundem/gocmenleri-olume-gondermisler-7770050/
8240,https://www.sozcu.com.tr/2023/teknoloji/gokyuzu-tutkunlari-perseid-meteor-yagmurunu-takip-etti-7771194/
8241,https://www.sozcu.com.tr/spor/futbol/trabzonspor-batista-mendy-transferinin-maliyetini-kapa-bildirdi-7797332/
8242,https://www.sozcu.com.tr/2023/saglik/mini-felce-dikkat-7795317/
8243,https://www.sozcu.com.tr/2023/gundem/deniz-gezmisin-son-mektubu-suc-unsuru-sayildi-7809776/
8244,https://www.sozcu.com.tr/2023/dunya/cumhurbaskani-erdogan-italya-basbakani-meloni-ile-gorustu-7807403/
8245,https://www.sozcu.com.tr/spor/futbol/fenerbahce-fred-transferinin-maliyetini-acikladi-7771656/
8246,https://www.sozcu.com.tr/2023/gundem/esi-ve-uc-cocugunu-rehin-aldi-7811418/
8247,https://www.sozcu.com.tr/spor/futbol/barcelonada-ekonomik-duzenleme-maas-ust-limiti-buyuk-oranda-azaldi-7802900/
8248,https://www.sozcu.com.tr/2023/dunya/sili-kayip-diktatorluk-kurbanlarini-aramaya-basliyor-7788924/
8249,https://www.sozcu.com.tr/spor/diger-sporlar/abdullah-kayapinar-para-halter-dunya-sampiyonasinda-bronz-madalya-kazandi-7781188/
8250,https://www.sozcu.com.tr/spor/futbol/real-madridde-arda-guler-kadroya-giremedi-7810658/
8251,https://www.sozcu.com.tr/2023/teknoloji/arastirmalarla-da-kanitlandi-insanlar-eskisi-kadar-televizyon-izlemiyor-7774710/
8252,https://www.sozcu.com.tr/2023/dunya/biden-duyurdu-yaptirim-uygulanacak-7806249/
8253,https://www.sozcu.com.tr/2023/gundem/prof-dr-naci-gorur-iki-depremi-yorumladi-7779416/
8254,https://www.sozcu.com.tr/spor/futbol/gaziantep-fk-denis-dragusu-transfer-etti-7801724/
8255,https://www.sozcu.com.tr/2023/saglik/cinde-eris-varyanti-covid-19-vakalari-hizla-yayiliyor-7779334/
8256,https://www.sozcu.com.tr/2023/dunya/iran-ve-iraktan-terorist-gruplari-silahsizlandirma-adimi-7785988/
8257,https://www.sozcu.com.tr/2023/yazarlar/murat-muratoglu/turkiye-buyudu-halk-kuculdu-7789520/
8258,https://www.sozcu.com.tr/2023/gundem/lgbt-propagandasina-dur-mitingi-kamu-spotu-oluyor-7795180/
8259,https://www.sozcu.com.tr/2023/egitim/turkiyenin-yuzyili-tablosu-enkazdan-sacilan-asbest-deprem-bolgesinde-egitim-cilesi-7806715/
8260,https://www.sozcu.com.tr/spor/futbol/lazio-siftahi-napoli-karsisinda-yapti-7791343/
8261,https://www.sozcu.com.tr/2023/yazarlar/aytunc-erkin/disisleri-bakanligi-bu-raporu-okumustur-7781527/
8262,https://www.sozcu.com.tr/2023/yazarlar/deniz-zeyrek/izahi-dahi-zor-7811705/
8263,https://www.sozcu.com.tr/spor/futbol/trabzonspor-abdullah-avci-sonrasi-istikrari-yakalayamadi-7813028/
8264,https://www.sozcu.com.tr/2023/ekonomi/konut-kredilerine-faiz-freni-7786854/
8265,https://www.sozcu.com.tr/2023/dunya/msbden-abdye-pkk-ile-tatbikat-tepkisi-7782009/
8266,https://www.sozcu.com.tr/spor/futbol/huseyin-eroglu-pes-etmedik-7804734/
8267,https://www.sozcu.com.tr/2023/egitim/universite-kayitlari-ne-zaman-elektronik-kayit-tarihi-7778115/
8268,https://www.sozcu.com.tr/2023/gunun-icinden/bursadaki-yangin-geceyi-aydinlatti-7794232/
8269,https://www.sozcu.com.tr/2023/ekonomi/yuksek-kira-bedelini-karsilayamayan-aile-sokaga-atildi-7796824/
8270,https://www.sozcu.com.tr/2023/gunun-icinden/eski-kayinbiraderleri-tarafindan-olduruldu-7813136/
8271,https://www.sozcu.com.tr/2023/gundem/kilicdaroglu-saray-iktidarinin-ahlaki-ve-siyasi-mesruiyeti-yoktur-7804631/
8272,https://www.sozcu.com.tr/2023/ekonomi/150-bin-isciyi-ilgilendiren-sozlesmede-ilk-teklif-belli-oldu-7792757/
8273,https://www.sozcu.com.tr/2023/gundem/freni-bosalan-tanker-sahibinin-evine-daldi-7786436/
8274,https://www.sozcu.com.tr/spor/futbol/okan-buruktan-zaniolo-tete-ve-transfer-sozleri-7772841/
8275,https://www.sozcu.com.tr/2023/gundem/istanbulda-fabrika-yangini-10-7805934/
8276,https://www.sozcu.com.tr/2023/dunya/pkk-ve-arap-asiretler-arasinda-siddetli-catismalar-suruyor-7792769/
8277,https://www.sozcu.com.tr/2023/gundem/hrant-dink-davasinda-tahliye-karari-7808110/
8278,https://www.sozcu.com.tr/2023/gundem/kilicdaroglu-veteriner-hekime-siddete-hayir-saglikta-siddete-hayir-7779241/
8279,https://www.sozcu.com.tr/2023/teknoloji/metadan-threads-karari-bilgisayarlara-da-geliyor-7780432/
8280,https://www.sozcu.com.tr/2023/dunya/olduruldu-denilen-komutanin-videosu-tartisma-yaratti-7813818/
8281,https://www.sozcu.com.tr/spor/dunyadan-spor/bayern-munih-galibiyetle-harry-kane-golle-basladi-7777017/
8282,https://www.sozcu.com.tr/2023/gunun-icinden/meslekten-ihrac-edilen-feto-hukumlusu-komiser-yardimcisi-yakalandi-7776810/
8283,https://www.sozcu.com.tr/spor/dunyadan-spor/lionel-messinin-gizemli-korumasi-yassine-chueko-7783153/
8284,https://www.sozcu.com.tr/2023/ekonomi/bakan-uraloglundan-ogrencilere-vergisiz-telefon-aciklamasi-7803453/
8285,https://www.sozcu.com.tr/2023/ekonomi/mehmet-simsekten-kura-mudahale-aciklamasi-7789266/
8286,https://www.sozcu.com.tr/2023/gundem/istanbulda-124-kilogram-metamfetamin-yakalandi-7774399/
8287,https://www.sozcu.com.tr/2023/dunya/italyada-trenin-carptigi-demir-yolu-iscileri-oldu-7788673/
8288,https://www.sozcu.com.tr/2023/gundem/imamoglu-selden-etkilenen-esnafi-ziyaret-etti-7795013/
8289,https://www.sozcu.com.tr/2023/gunun-icinden/havada-korku-dolu-anlar-ucak-acil-inis-yapti-7795374/
8290,https://www.sozcu.com.tr/2023/egitim/bursluluk-sinavi-ne-zaman-saat-kacta-kac-dakika-suruyor-7789124/
8291,https://www.sozcu.com.tr/spor/diger-sporlar/zeynep-sonmezden-kariyer-rekoru-7806078/
8292,https://www.sozcu.com.tr/spor/futbol/konyasporu-deplasmanda-yenen-rizespor-liderlik-koltuguna-oturdu-7804590/
8293,https://www.sozcu.com.tr/2023/dunya/almanya-stajyer-bulmakta-zorluk-yasiyor-7781430/
8294,https://www.sozcu.com.tr/spor/futbol/basaksehir-karagumruke-2-0-yenildi-7778409/
8295,https://www.sozcu.com.tr/spor/futbol/manchester-city-sheffield-unitedi-son-dakikada-2-1-maglup-etti-guardiola-tarihe-gecti-7785099/
8296,https://www.sozcu.com.tr/2023/teknoloji/vergisiz-iphone-fiyatlari-ne-kadar-vergisiz-14-pro-max-fiyati-yariya-dusuyor-7778286/
8297,https://www.sozcu.com.tr/2023/dunya/misir-ile-suriye-arasinda-dikkat-ceken-gorusme-7773817/
8298,https://www.sozcu.com.tr/2023/gundem/meteorolojiden-hava-durumu-uyarisi-saganaga-dikkat-7796467/
8299,https://www.sozcu.com.tr/spor/futbol/besiktas-yoneticisi-serhan-cetinsayanin-istifasi-kabul-edildi-7796518/
8300,https://www.sozcu.com.tr/2023/gunun-icinden/sahte-polis-yelegiyle-geziyorlardi-uyusturucu-madde-ile-bekcilere-yakalandilar-7816796/
8301,https://www.sozcu.com.tr/2023/gundem/ic-mimarin-olumuyle-ilgili-yeni-gozaltilar-7815311/
8302,https://www.sozcu.com.tr/2023/yazarlar/ugur-dundar/iyilik-bulasicidir-2-7817159/
8303,https://www.sozcu.com.tr/2023/gunun-icinden/motosiklet-tirla-carpisti-2-olu-7771487/
8304,https://www.sozcu.com.tr/2023/ekonomi/e-haciz-nedir-sorgulama-nasil-yapilir-7786964/
8305,https://www.sozcu.com.tr/spor/futbol/tff-baskani-mehmet-buyukeksi-konu-su-an-icin-stefan-kuntz-degil-7797419/
8306,https://www.sozcu.com.tr/2023/gundem/erdogan-hatayin-kent-meydaninin-insasi-icin-de-ilk-kazmayi-vuruyoruz-7791131/
8307,https://www.sozcu.com.tr/2023/teknoloji/abden-buyuk-teknoloji-sirketlerine-kati-kurallar-7783090/
8308,https://www.sozcu.com.tr/2023/gundem/canakkale-sele-teslim-oldu-yollar-su-altinda-kaldi-7794014/
8309,https://www.sozcu.com.tr/2023/gundem/istanbulu-magandalar-sardi-yolu-kapattilar-otomatik-tufekle-ates-actilar-7798720/
8310,https://www.sozcu.com.tr/2023/gundem/nisanlisinin-babasiyla-catisti-basindan-vurularak-oldu-7814561/
8311,https://www.sozcu.com.tr/2023/yazarlar/emin-colasan/is-insani-yakiniyor-eski-turkiye-artik-yok-7774982/
8312,https://www.sozcu.com.tr/2023/dunya/mossad-baskanindan-dikkat-ceken-aciklama-abartmayalim-7796380/
